ARTICULO,VENTAS UNIDADES TOTALES,VALORES VENTAS TOTALES,VENTAS SEMANALES PROMEDIO TOTAL POR UNIDAD,REGION,FECHA,SEMANA,# SEMANA,MES,AÑO
7501021160726,0.275,11.846,5.5,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
75000622,302.717,6901.782,113.59,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501058753441,16.374,395.898,8.519,TOTAL AUTOS SCANNING MEXICO,2022-11-06,44-22,44,11,2022
7501058715883,1.355,351.781,2.316,TOTAL AUTOS SCANNING MEXICO,2022-11-06,44-22,44,11,2022
7501071903878,2.869,109.366,4.871,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
3045200760009,0.724,43.348,2.366,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455459417,1.106,83.634,2.596,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
4008455423715,0.65,44.84,2.407,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455476711,3.406,100.742,5.248,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
4008455458717,0.544,42.363,2.376,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455457512,6.304,156.043,7.399,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071900129,37.248,546.85,16.666,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071906725,0.812,54.961,2.468,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071907074,6.602,98.387,12.114,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071906701,1.977,57.841,3.569,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071906718,2.966,109.579,2.987,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071904103,0.212,6.144,3.926,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071902093,1.874,126.911,3.237,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071903885,1.268,85.701,4.104,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071902109,6.029,738.067,3.555,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071904431,16.585,247.384,16.585,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071902314,0.182,3.865,3.714,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
3045206360609,0.147,16.54,1.729,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
3045206382007,0.176,15.202,1.892,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455567013,4.594,113.532,5.232,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455423517,0.468,24.194,1.714,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501025401948,35.755,885.726,27.026,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501025405106,17.178,518.612,14.197,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501025401313,6.161,350.046,9.265,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
4008455394114,1.035,54.316,2.537,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455394015,0.719,37.852,2.072,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455423616,0.459,24.057,1.657,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455394510,0.828,43.98,2.202,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455394619,0.373,19.424,1.554,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7502275145897,1.342,215.594,2.576,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455394213,0.444,23.072,1.644,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455394411,0.785,41.518,2.05,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455524917,2.568,317.525,4.287,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455438016,0.867,65.458,2.337,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455459417,1.094,86.233,2.668,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455476711,1.15,37.11,6.284,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455457710,0.002,0.046,1.0,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071904424,8.931,264.885,6.43,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501071902086,9.007,336.866,5.165,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501025412012,0.324,32.318,6.231,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501071906800,0.005,0.253,1.667,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7501268200261,0.389,18.533,5.557,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501268200513,1.346,14.659,9.156,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
757037000489,0.002,0.02,1.0,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
757037512449,0.067,5.946,2.68,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
757037517123,0.157,7.397,2.066,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501080900585,0.646,163.664,1.77,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
757037513552,0.042,3.779,2.0,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501025405311,6.861,101.607,137.22,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501025401306,0.715,84.331,8.034,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501025405816,0.121,1.971,5.5,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501025412357,34.627,1355.665,36.296,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
4008455567013,4.124,62.446,7.766,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
3045206382007,0.234,20.586,1.759,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
75010254509841,0.266,3.435,5.115,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501025411893,5.517,210.363,5.255,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
75010587949631,0.021,1.088,7.0,TOTAL AUTOS SCANNING MEXICO,2022-11-06,44-22,44,11,2022
7501025409470,1.394,82.664,5.069,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501268200070,6.966,250.442,18.188,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501268200049,21.771,394.789,31.598,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501268200025,11.406,122.46,58.492,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
4008455427614,0.001,0.037,1.0,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7702137007152,1.109,85.988,2.1,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
7702137007169,0.633,49.062,1.661,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455425412,3.921,293.656,5.008,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455460215,0.072,6.983,1.565,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455458618,2.48,207.008,3.741,TOTAL AUTOS SCANNING MEXICO,2023-04-03,13-23,13,4,2023
4008455457710,0.101,2.297,2.104,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7502275145897,1.154,167.951,2.576,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501025450212,68.18,1592.382,161.182,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501268200339,0.534,17.088,17.8,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
75000622,311.095,7188.095,117.483,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
75000592,0.014,0.063,3.5,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
75000639,134.196,5442.302,44.702,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
75000608,13.309,114.161,37.489,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
75000615,299.453,4173.253,99.851,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501268200001,4.085,40.114,45.899,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501268200506,0.164,3.361,13.667,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501025411992,29.19,758.856,12.275,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501025412357,24.963,968.204,30.704,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501058715883,1.516,346.579,2.502,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
757037516935,0.007,0.693,3.5,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501058716095,0.281,48.577,1.849,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058751461,1.525,264.272,2.589,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058757463,0.408,11.322,7.286,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058757555,6.438,244.071,6.503,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058751195,11.688,624.809,5.611,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
46500022692,0.101,8.119,2.41,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7502283280818,0.027,2.319,1.227,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
46500729355,0.001,0.046,1.0,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
75000592,0.335,1.3,12.885,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
75000639,151.103,5977.644,50.351,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
75000608,9.575,82.18,27.202,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501025402440,0.412,31.177,6.338,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
75000615,246.108,3272.01,82.725,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501058796851,7.578,130.582,19.381,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501071907722,0.046,0.402,2.886,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
7501025412005,11.792,849.6,7.919,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501025401313,7.95,427.415,10.628,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501058751188,2.987,306.852,3.095,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7891035040191,0.012,0.193,1.5,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058796837,0.004,0.081,1.0,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501041508652,0.034,5.28,2.125,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501681100018,0.473,4.002,39.417,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501681101299,0.103,1.533,2.452,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501026030109,0.011,0.285,1.222,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
737128247009,0.067,0.551,1.811,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
737128127004,0.111,1.369,2.846,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7503031116083,0.462,10.059,1.603,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
732913227013,0.004,0.424,1.333,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7503544040257,0.003,0.158,3.0,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501025412012,0.34,32.807,6.667,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
722429128034,0.111,4.207,3.083,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
737128047005,0.039,1.649,1.857,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7502267450312,1.199,32.361,41.345,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7503025939353,0.285,15.208,2.568,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501025401948,49.631,984.722,53.539,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501025411992,27.673,708.14,11.666,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
75010254509842,0.555,11.702,7.929,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501080955486,5.542,422.298,4.004,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
75010587965782,0.321,18.974,2.154,TOTAL AUTOS SCANNING MEXICO,2022-12-25,51-22,51,12,2022
7501025405151,61.166,1027.282,24.186,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
75010587927782,0.002,0.042,1.0,TOTAL AUTOS SCANNING MEXICO,2022-12-25,51-22,51,12,2022
46500022692,0.003,0.222,1.0,TOTAL AUTOS SCANNING MEXICO,2023-06-12,23-23,23,6,2023
7501071903311,10.176,373.416,8.69,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071905551,29.034,609.338,24.114,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501080900141,4.305,321.64,3.158,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
7501080952973,0.007,0.48,3.5,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
7501080900158,0.925,132.129,2.069,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
741120000746,0.008,0.158,2.667,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
741120000005,46.078,433.282,71.998,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
741120000036,8.22,151.16,17.49,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
741120000029,11.853,354.029,28.84,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
741120000012,0.204,1.163,11.333,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
7501071907692,3.98,108.362,3.522,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
7501058714596,50.159,644.738,23.373,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501025405106,18.579,557.73,15.203,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501025411893,5.877,215.035,5.304,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501025405076,0.021,0.21,2.625,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501025401931,14.624,148.089,37.402,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501071903366,5.129,198.418,7.094,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
46500022517,0.004,0.404,1.0,TOTAL AUTOS SCANNING MEXICO,2023-06-12,23-23,23,6,2023
7501071902314,0.575,9.345,5.864,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071900129,55.152,633.178,24.221,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071900143,63.82,2294.974,25.295,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501126570598,0.006,0.721,1.0,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071903427,0.113,0.819,8.071,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071900112,1.774,9.669,15.982,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071902956,21.68,1052.921,18.593,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071903304,2.728,34.022,5.719,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071903359,0.002,0.021,1.0,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071906725,0.81,43.446,2.656,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071904431,16.488,248.533,18.039,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071907074,3.05,48.607,7.645,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071906701,2.084,50.452,3.556,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071906718,3.29,100.7,2.911,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071904103,0.302,6.249,4.507,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071902093,1.791,96.201,5.017,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071903885,1.975,105.978,7.51,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501071902109,4.669,456.01,4.92,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
7501025400385,0.001,0.011,1.0,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501071905292,3.825,85.959,5.107,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
741120000005,76.121,639.607,115.335,TOTAL AUTOS SCANNING MEXICO,2022-01-09,01-22,1,1,2022
7702626213774,6.65,347.995,4.065,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058757791,2.824,492.405,3.35,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501058716088,1.19,180.968,3.324,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7503002319536,4.116,444.866,3.439,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501058796585,0.735,71.409,2.964,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
75010587965781,1.033,59.01,3.612,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
75010587949562,0.092,1.613,3.407,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501058757548,8.68,360.577,7.778,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
75010587949492,0.003,0.032,1.0,TOTAL AUTOS SCANNING MEXICO,2022-12-25,51-22,51,12,2022
37000018704,0.234,21.703,2.6,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
612464080148,0.41,9.899,4.505,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501058757548,10.003,375.001,8.884,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7503002319529,20.443,1111.037,8.077,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
75010587865481,0.002,0.094,2.0,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058717009,0.004,0.072,4.0,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
75010587928082,0.054,0.563,6.0,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058713780,0.001,0.025,1.0,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058715883,1.296,334.478,2.238,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058715364,0.012,0.233,4.0,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501058752772,0.612,17.526,6.375,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501058716477,0.398,11.086,8.122,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501058716064,0.142,23.911,1.844,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
75010587949561,0.002,0.149,1.0,TOTAL AUTOS SCANNING MEXICO,2022-12-25,51-22,51,12,2022
7501058717030,26.202,571.779,19.295,TOTAL AUTOS SCANNING MEXICO,2022-12-25,51-22,51,12,2022
7501058796844,0.137,2.988,6.227,TOTAL AUTOS SCANNING MEXICO,2022-07-17,28-22,28,7,2022
7501058796868,8.281,131.666,21.51,TOTAL AUTOS SCANNING MEXICO,2022-07-17,28-22,28,7,2022
7501058784346,2.97,501.672,3.289,TOTAL AUTOS SCANNING MEXICO,2022-07-17,28-22,28,7,2022
77026262042081,13.019,140.706,14.645,TOTAL AUTOS SCANNING MEXICO,2022-07-17,28-22,28,7,2022
75010587949631,0.003,0.183,3.0,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501058784353,6.042,608.526,3.127,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7503002319529,16.774,973.266,6.691,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501058716422,0.181,14.198,3.352,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7702626213774,5.18,293.646,3.327,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501058712813,0.001,0.018,1.0,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501058715883,1.34,338.842,2.339,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501058713780,0.001,0.019,1.0,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
75010587928082,1.265,25.723,4.471,TOTAL AUTOS SCANNING MEXICO,2023-02-06,05-23,5,2,2023
7501042306561,0.006,0.419,1.2,TOTAL AUTOS SCANNING MEXICO,2022-07-10,27-22,27,7,2022
7501058712813,0.003,0.176,1.5,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058716422,0.037,2.549,1.85,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501025409470,0.453,23.692,3.713,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501058784353,6.623,647.599,3.47,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
741120000746,0.005,0.099,2.5,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
741120000005,41.582,428.436,65.278,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
741120000036,8.705,168.689,18.098,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
741120000029,8.946,295.606,21.557,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
741120000012,0.185,1.054,11.563,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501071907692,4.947,127.288,3.936,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501071907654,0.042,0.422,2.625,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501071907722,0.329,2.634,3.225,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501071907661,11.914,183.499,7.017,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501071907715,1.648,19.284,10.173,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501071907425,2.402,160.988,3.412,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501058715364,0.014,0.315,4.667,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7891035040276,38.842,517.17,21.615,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501071907654,0.053,0.555,3.313,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
75010254509841,0.555,6.872,7.929,TOTAL AUTOS SCANNING MEXICO,2022-01-30,04-22,4,1,2022
7501071905339,0.028,0.412,2.333,TOTAL AUTOS SCANNING MEXICO,2022-01-16,02-22,2,1,2022
757037516935,0.054,5.346,13.5,TOTAL AUTOS SCANNING MEXICO,2022-09-25,38-22,38,9,2022
7501080900158,1.229,170.98,2.025,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501080952973,0.008,0.551,2.667,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501080900141,5.332,362.29,3.499,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501058796868,5.889,101.348,17.02,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058716064,0.031,4.32,1.632,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
75010587949631,0.041,2.238,5.857,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
75010587927781,0.05,3.142,2.5,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058757630,2.18,238.791,3.364,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058753441,14.049,342.43,7.509,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
77026262042081,11.94,141.311,13.6,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058784346,2.013,380.934,2.542,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058716477,0.409,11.893,8.02,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501080952997,1.415,338.937,2.888,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
7501058796844,0.019,0.422,1.727,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058752772,0.955,23.537,9.745,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501058757791,3.198,590.94,3.431,TOTAL AUTOS SCANNING MEXICO,2022-10-09,40-22,40,10,2022
7501080955486,5.544,414.676,4.015,TOTAL AUTOS SCANNING MEXICO,2022-06-19,24-22,24,6,2022
